pr_number,priorities_number,author_identity,has_labels,mergable_state,has_assignees_content,self_accept_rate,self_closed_num_rate,self_contribution_rate,project_accept_rate,is_weekday,comment_num,review_comment_num,commit_num,file_changed_num,total_add_line,total_delete_line,label_count,workload,pre_prs,change_num,accept_num,close_num,review_num,participants_count,title_words,body_words,has_bug,has_document,has_feature,has_improve,has_refactor,deletions_per_week,additions_per_week,changes_per_week,per_lines_deleted_week_days,per_lines_added_week_days,per_lines_changed_week_days,deletions_per_pr,additions_per_pr,changes_per_pr,commits_average,comments_per_closed_pr,comments_per_merged_pr,close_latency,merge_latency
16,3,0,0,2,0,0.0,0.8333333333333334,0.6,0.0,1,1,0,1,2,19,13,0,1,6,1393,0,5,0,2,4,11,0,0,0,0,0,706.0,738.0,1444.0,0,0,0,70.6,73.8,144.4,2.7,1.2222222222222223,0,1.2222222222222223,0
18,4,0,0,2,0,0.0,1.0,0.36363636363636365,0.0,1,1,0,1,2,4,3,0,0,4,51,0,4,0,2,11,0,0,0,0,0,0,706.0,738.0,1444.0,0,0,0,65.36363636363636,68.81818181818181,134.1818181818182,2.5454545454545454,1.1818181818181819,0,1.4545454545454546,0
19,3,0,0,2,0,0.0,1.0,0.5833333333333334,0.0,1,1,0,4,28,368,982,0,1,7,1425,0,7,0,2,2,29,0,0,0,0,0,706.0,738.0,1444.0,3.0,4.0,7.0,60.166666666666664,63.416666666666664,123.58333333333333,2.4166666666666665,1.1818181818181819,0,1.4545454545454546,0
20,3,0,0,2,0,0.0,0.875,0.6153846153846154,0.0,1,1,0,1,9,39,6,0,1,8,2775,0,7,0,2,5,57,0,0,0,0,0,706.0,738.0,1444.0,492.5,186.0,678.5,131.07692307692307,86.84615384615384,217.92307692307693,2.5384615384615383,1.1666666666666667,0,1.4166666666666667,0
21,4,0,0,2,0,0.0,1.0,0.6428571428571429,0.0,1,1,0,1,7,7,4,0,0,9,2820,0,9,0,2,4,16,0,0,0,0,0,706.0,738.0,1444.0,330.3333333333333,137.0,467.3333333333333,122.14285714285714,83.42857142857143,205.57142857142858,2.4285714285714284,1.1428571428571428,0,1.3571428571428572,0
23,2,0,0,2,0,0.0,1.0,0.6666666666666666,0.0,1,1,0,1,1,7,2,0,0,10,2831,0,10,0,2,8,0,0,0,0,0,0,706.0,738.0,1444.0,27.25,39.75,67.0,114.26666666666667,78.33333333333333,192.6,2.3333333333333335,1.1333333333333333,0,1.3333333333333333,0
24,1,0,0,2,0,0.0,0.9090909090909091,0.6875,0.0,1,1,3,6,31,446,179,0,1,11,2840,0,10,1,2,1,80,0,0,0,0,1,706.0,738.0,1444.0,22.2,33.2,55.4,107.25,73.875,181.125,2.25,1.1333333333333333,0,1.3333333333333333,0
25,3,0,0,2,0,0.0,1.0,0.29411764705882354,0.0,1,1,0,1,5,42,11,0,1,5,58,0,5,0,2,9,11,0,0,0,0,0,706.0,738.0,1444.0,48.333333333333336,102.0,150.33333333333334,111.47058823529412,95.76470588235294,207.23529411764707,2.4705882352941178,1.125,0,1.3125,0
26,1,0,0,2,0,0.0,1.0,0.6666666666666666,0.0,1,1,0,1,1,1,1,0,0,12,3465,0,12,0,2,5,0,0,0,0,0,0,706.0,738.0,1444.0,43.0,93.42857142857143,136.42857142857142,105.88888888888889,92.77777777777777,198.66666666666666,2.388888888888889,1.1111111111111112,0,1.2777777777777777,0
27,3,0,0,2,0,0.0,1.0,0.6842105263157895,0.0,1,1,0,2,12,132,55,0,0,13,3467,0,13,0,2,5,29,0,0,0,0,0,706.0,738.0,1444.0,139.0,99.5,238.5,100.36842105263158,87.94736842105263,188.31578947368422,2.3157894736842106,1.105263157894737,0,1.263157894736842,0
28,4,0,0,2,0,0.0,1.0,0.3,0.0,1,1,0,1,2,52,4,0,0,6,111,0,6,0,2,8,0,0,0,0,0,0,706.0,738.0,1444.0,122.2,106.0,228.2,98.1,90.15,188.25,2.3,1.1,0,1.25,0
29,4,0,0,2,0,0.0,1.0,0.3333333333333333,0.0,1,1,0,1,1,0,0,0,0,7,167,0,7,0,2,7,0,0,0,0,0,0,706.0,738.0,1444.0,102.5,97.0,199.5,93.61904761904762,88.33333333333333,181.95238095238096,2.238095238095238,1.0952380952380953,0,1.2380952380952381,0
31,3,0,0,2,0,0.0,1.0,0.6363636363636364,0.0,1,1,2,11,25,486,137,0,0,14,3654,0,14,1,2,5,85,0,0,0,0,0,706.0,738.0,1444.0,87.85714285714286,83.14285714285714,171.0,89.36363636363636,84.31818181818181,173.6818181818182,2.1818181818181817,1.0909090909090908,0,1.2272727272727273,0
32,4,0,0,2,0,0.0,1.0,0.34782608695652173,0.0,1,1,2,2,3,8,1,0,0,8,167,0,8,3,2,11,0,0,0,0,0,0,706.0,738.0,1444.0,94.0,133.5,227.5,91.43478260869566,101.78260869565217,193.2173913043478,2.5652173913043477,1.0869565217391304,0,1.2173913043478262,0
33,4,0,0,2,0,0.0,1.0,0.625,0.0,1,1,0,1,1,2,0,0,0,15,4277,0,15,0,2,6,0,0,0,0,0,0,706.0,738.0,1444.0,20.5,90.5,111.0,87.66666666666667,97.875,185.54166666666666,2.5416666666666665,1.0833333333333333,0,1.2083333333333333,0
34,4,0,0,2,0,0.0,1.0,0.64,0.0,1,1,0,1,5,19,22,0,0,16,4279,0,16,0,2,8,31,0,0,0,0,0,706.0,738.0,1444.0,13.666666666666666,61.0,74.66666666666667,84.16,94.04,178.2,2.48,1.08,0,1.2,0
35,4,0,0,2,0,0.0,1.0,0.6538461538461539,0.0,1,1,0,2,2,2,2,0,0,17,4320,0,17,0,2,2,20,0,0,0,0,0,1063.0,1185.0,2248.0,13.0,19.0,32.0,81.76923076923077,91.15384615384616,172.92307692307693,2.423076923076923,1.0769230769230769,0,1.1923076923076923,0
39,4,0,0,2,0,0.0,1.0,0.6666666666666666,0.0,1,1,0,2,8,7,13,0,0,18,4324,0,18,0,2,4,27,0,0,0,0,0,1063.0,1185.0,2248.0,248.75,104.5,353.25,78.81481481481481,87.85185185185185,166.66666666666666,2.4074074074074074,1.0740740740740742,0,1.1851851851851851,0
40,0,0,0,2,0,0.0,1.0,0.6785714285714286,0.0,1,1,0,2,5,9,15,0,0,19,4344,0,19,0,2,2,14,0,0,0,0,0,1063.0,1185.0,2248.0,201.6,85.0,286.6,76.46428571428571,84.96428571428571,161.42857142857142,2.392857142857143,1.0714285714285714,0,1.1785714285714286,0
41,2,0,0,2,0,0.0,1.0,0.3103448275862069,0.0,1,4,0,17,5,61,19,0,1,9,176,0,9,0,3,7,38,0,0,0,0,0,1063.0,1185.0,2248.0,37.75,81.875,119.625,74.34482758620689,82.34482758620689,156.68965517241378,2.3793103448275863,1.0714285714285714,0,1.1785714285714286,0
42,4,0,0,2,0,0.0,0.95,0.6666666666666666,0.0,1,1,0,1,1,2,0,0,1,20,4368,0,19,0,2,4,16,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,7.5,10.5,18.0,72.5,81.63333333333334,154.13333333333333,2.8666666666666667,1.1724137931034482,0,1.1724137931034482,0
43,4,0,0,2,0,0.0,0.9523809523809523,0.6774193548387096,0.0,1,1,0,1,1,1,3,0,1,21,4370,0,20,0,2,5,10,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,5.0,7.666666666666667,12.666666666666666,70.16129032258064,79.06451612903226,149.2258064516129,2.806451612903226,1.1666666666666667,0,1.1666666666666667,0
44,4,0,0,2,0,0.0,0.9090909090909091,0.6875,0.0,1,1,0,4,1,23,13,0,2,22,4374,0,20,0,2,7,0,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,4.5,6.0,10.5,68.0625,76.625,144.6875,2.75,1.1666666666666667,0,1.1666666666666667,0
45,2,0,0,2,0,0.0,1.0,0.30303030303030304,0.0,1,2,2,2,1,8,2,0,1,10,256,0,10,3,3,5,9,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,170.5,72.33333333333333,242.83333333333334,66.39393939393939,75.0,141.3939393939394,2.787878787878788,1.15625,0,1.15625,0
46,3,0,0,2,0,0.0,0.9565217391304348,0.6764705882352942,0.0,1,2,0,1,21,503,29,0,2,23,4410,0,22,0,3,2,33,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,146.42857142857142,63.142857142857146,209.57142857142858,64.5,73.02941176470588,137.52941176470588,2.764705882352941,1.15625,0,1.15625,0
47,1,0,0,2,0,1,0,0.0,0.0,1,10,44,22,19,1103,13,0,3,0,0,0,0,0,3,2,8,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,131.75,118.125,249.875,63.48571428571429,85.31428571428572,148.8,2.7142857142857144,1.15625,0,1.15625,0
48,3,0,0,2,0,0.0,0.9166666666666666,0.6666666666666666,0.0,1,2,0,1,2,33,1,0,4,24,4942,0,22,0,3,2,0,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,118.55555555555556,227.55555555555554,346.1111111111111,62.083333333333336,113.58333333333333,175.66666666666666,3.25,1.15625,0,1.15625,0
49,4,0,0,2,0,0.0,1.0,0.6756756756756757,0.0,1,2,0,1,2,123,1,0,1,25,4976,0,25,0,3,3,10,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,106.8,208.1,314.9,60.432432432432435,111.4054054054054,171.83783783783784,3.189189189189189,1.2222222222222223,0,1.3333333333333333,0
50,1,0,1,2,0,0.0,1.0,0.6842105263157895,0.0,1,2,0,5,5,45,3,2,1,26,5100,0,26,0,3,6,13,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,35.666666666666664,79.55555555555556,115.22222222222223,58.86842105263158,111.71052631578948,170.57894736842104,3.1315789473684212,1.2432432432432432,0,1.3243243243243243,0
51,1,0,0,2,0,0.0,0.9629629629629629,0.6923076923076923,0.0,1,2,0,1,3,83,8,0,2,27,5148,0,26,0,3,4,23,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,32.4,76.1,108.5,57.43589743589744,110.0,167.43589743589743,3.1794871794871793,1.2432432432432432,0,1.3243243243243243,0
52,2,0,0,2,0,0.0,1.0,0.7,0.0,1,2,0,1,1,10,8,0,1,28,5239,0,28,0,2,8,0,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,30.181818181818183,76.72727272727273,106.9090909090909,56.2,109.325,165.525,3.125,1.2820512820512822,0,1.3076923076923077,0
53,1,0,1,2,0,0.0,0.9655172413793104,0.7073170731707317,0.0,1,2,0,1,1,1,3,2,2,29,5257,0,28,0,3,6,19,1,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,28.333333333333332,71.16666666666667,99.5,55.02439024390244,106.90243902439025,161.9268292682927,3.073170731707317,1.2820512820512822,0,1.3076923076923077,0
54,3,0,0,2,0,0.0,1.0,0.023809523809523808,0.0,1,1,0,1,16,210,62,0,0,1,1116,0,1,0,2,4,23,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,15.75,50.5,66.25,53.785714285714285,104.38095238095238,158.16666666666666,3.0238095238095237,1.5238095238095237,0,1.3095238095238095,0
55,0,0,0,2,0,0.0,1.0,0.6976744186046512,0.0,1,1,0,1,4,8,9,0,0,30,5261,0,30,0,2,2,14,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,25.0,82.4,107.4,53.97674418604651,106.83720930232558,160.8139534883721,2.9767441860465116,1.5116279069767442,0,1.302325581395349,0
56,0,0,0,2,0,0.0,1.0,0.25,0.0,1,1,0,2,4,15,3,0,1,11,266,0,11,0,2,8,10,0,0,0,0,0,725.0,816.3333333333334,1541.3333333333333,22.333333333333332,70.0,92.33333333333333,52.95454545454545,104.5909090909091,157.54545454545453,2.9318181818181817,1.5116279069767442,0,1.302325581395349,0
58,2,0,0,2,0,0.0,1.0,0.044444444444444446,0.0,1,1,2,2,3,140,1,0,1,2,1388,0,2,0,2,5,20,0,0,0,0,0,583.25,1154.25,1737.5,6.2,9.4,15.6,51.84444444444444,102.6,154.44444444444446,2.911111111111111,1.5,0,1.3409090909090908,0
59,1,0,0,2,0,0.0,1.0,0.2608695652173913,0.0,1,1,0,1,1,1,1,0,1,12,284,0,12,0,2,13,0,0,0,0,0,0,583.25,1154.25,1737.5,5.333333333333333,31.166666666666668,36.5,50.73913043478261,103.41304347826087,154.15217391304347,2.891304347826087,1.488888888888889,0,1.3777777777777778,0
60,3,0,0,2,0,0.0,1.0,0.06382978723404255,0.0,1,1,8,1,14,58,74,0,1,3,1529,0,3,0,2,6,12,0,0,0,0,0,583.25,1154.25,1737.5,4.714285714285714,26.857142857142858,31.571428571428573,49.680851063829785,101.23404255319149,150.91489361702128,2.851063829787234,1.4782608695652173,0,1.3695652173913044,0
61,3,0,0,2,0,0.0,1.0,0.6458333333333334,0.0,1,1,0,1,4,5,4,0,1,31,5278,0,31,0,2,6,0,0,0,0,0,0,583.25,1154.25,1737.5,97.18181818181819,200.36363636363637,297.54545454545456,50.1875,100.33333333333333,150.52083333333334,2.8125,1.4680851063829787,0,1.3617021276595744,0
62,4,0,0,2,0,0.0,1.0,0.6530612244897959,0.0,1,1,0,1,8,35,60,0,0,32,5287,0,32,0,2,4,0,0,0,0,0,0,583.25,1154.25,1737.5,19.571428571428573,62.142857142857146,81.71428571428571,49.244897959183675,98.38775510204081,147.6326530612245,2.7755102040816326,1.4489795918367347,0,1.3673469387755102,0
63,3,0,1,2,0,0.0,1.0,0.08,0.0,1,0,6,2,7,294,8,1,0,4,1661,0,4,0,2,7,0,0,0,0,0,0,583.25,1154.25,1737.5,24.625,58.75,83.375,49.46,97.12,146.58,2.74,1.44,0,1.36,0
64,4,0,0,2,0,0.0,1.0,0.09803921568627451,0.0,1,2,0,3,7,294,8,0,0,5,1963,0,5,0,2,3,12,0,0,0,0,0,583.25,1154.25,1737.5,22.77777777777778,84.88888888888889,107.66666666666667,48.64705882352941,100.98039215686275,149.62745098039215,2.7254901960784315,1.411764705882353,0,1.3529411764705883,0
65,3,0,0,2,0,0.0,1.0,0.11538461538461539,0.0,1,1,0,1,1,1,1,0,0,6,2265,0,6,0,2,3,7,0,0,0,0,0,583.25,1154.25,1737.5,21.3,105.8,127.1,47.86538461538461,104.6923076923077,152.55769230769232,2.730769230769231,1.4230769230769231,0,1.3461538461538463,0
66,4,0,0,2,0,0.0,1.0,0.6226415094339622,0.0,1,1,1,3,10,193,47,0,0,33,5382,0,33,3,2,6,10,0,0,0,0,0,583.25,1154.25,1737.5,19.454545454545453,96.27272727272727,115.72727272727273,46.9811320754717,102.73584905660377,149.71698113207546,2.69811320754717,1.4150943396226414,0,1.3396226415094339,0
67,0,0,0,2,0,0.0,1.0,0.6296296296296297,0.0,0,1,0,4,14,219,176,0,0,34,5622,0,34,0,2,4,11,0,0,0,0,0,583.25,1154.25,1737.5,0,0,0,46.98148148148148,104.4074074074074,151.38888888888889,2.7037037037037037,1.4074074074074074,0,1.3333333333333333,0
68,0,0,0,2,0,1,0,0.0,0.0,1,2,0,1,7,39,19,0,1,0,0,0,0,0,3,8,76,0,1,0,0,0,542.6,1171.4,1714.0,13.375,30.75,44.125,49.32727272727273,106.49090909090908,155.8181818181818,2.727272727272727,1.4074074074074074,0,1.3333333333333333,0
69,2,0,0,2,0,0.0,1.0,0.125,0.0,1,0,2,2,2,142,0,0,0,7,2267,0,7,0,2,5,10,0,0,0,0,0,455.3333333333333,982.6666666666666,1438.0,89.41666666666667,184.08333333333334,273.5,48.785714285714285,105.28571428571429,154.07142857142858,2.6964285714285716,1.4107142857142858,0,1.4821428571428572,0
70,3,0,0,2,0,0.0,1.0,0.14035087719298245,0.0,1,1,0,2,2,142,0,0,0,8,2409,0,8,0,2,3,14,0,0,0,0,0,455.3333333333333,982.6666666666666,1438.0,82.53846153846153,180.84615384615384,263.38461538461536,47.92982456140351,105.9298245614035,153.859649122807,2.6842105263157894,1.3859649122807018,0,1.4736842105263157,0
71,1,0,0,2,0,0.0,1.0,0.15517241379310345,0.0,1,1,3,4,21,126,87,0,0,9,2551,0,9,0,3,4,20,0,0,0,0,0,455.3333333333333,982.6666666666666,1438.0,26.384615384615383,65.76923076923077,92.15384615384616,47.10344827586207,106.55172413793103,153.6551724137931,2.6724137931034484,1.3793103448275863,0,1.4655172413793103,0
72,3,0,0,2,0,0.0,1.0,0.22033898305084745,0.0,1,1,0,1,5,24,5,0,1,13,286,0,13,0,2,4,15,0,0,0,0,0,455.3333333333333,982.6666666666666,1438.0,30.714285714285715,70.07142857142857,100.78571428571429,47.779661016949156,106.88135593220339,154.66101694915255,2.694915254237288,1.3793103448275863,0,1.4655172413793103,0
73,4,0,0,2,0,0.0,1.0,0.5833333333333334,0.0,1,1,2,2,6,164,62,0,2,35,6017,0,35,4,2,5,23,0,0,0,0,0,455.3333333333333,982.6666666666666,1438.0,29.0,67.0,96.0,47.06666666666667,105.5,152.56666666666666,2.6666666666666665,1.3793103448275863,0,1.4655172413793103,0
74,1,0,0,2,0,0.0,1.0,0.22950819672131148,0.0,1,1,0,1,1,0,2,0,1,14,315,0,14,0,2,5,0,0,0,0,0,0,455.3333333333333,982.6666666666666,1438.0,31.0625,73.0625,104.125,47.31147540983606,106.45901639344262,153.7704918032787,2.6557377049180326,1.3666666666666667,0,1.45,0
75,1,0,0,2,0,0.0,1.0,0.5806451612903226,0.0,1,2,12,55,55,17865,12,0,2,36,6243,0,36,5,2,1,51,0,0,0,0,0,455.3333333333333,982.6666666666666,1438.0,29.352941176470587,68.76470588235294,98.11764705882354,46.58064516129032,104.74193548387096,151.32258064516128,2.629032258064516,1.3666666666666667,0,1.45,0
76,1,2,0,2,0,1,0,0.0,0.0,1,2,0,1,1,1,1,0,1,0,0,0,0,0,3,7,17,0,0,0,0,0,455.3333333333333,982.6666666666666,1438.0,28.38888888888889,1057.4444444444443,1085.8333333333333,46.03174603174603,386.6507936507937,432.6825396825397,3.4603174603174605,1.3709677419354838,0,1.435483870967742,0
77,1,0,0,2,0,0.0,1.0,0.234375,0.0,1,1,0,1,1,3,1,0,2,15,317,0,15,0,2,4,17,0,0,0,0,0,455.3333333333333,982.6666666666666,1438.0,83.66666666666667,119.55555555555556,203.22222222222223,45.328125,380.625,425.953125,3.421875,1.3709677419354838,0,1.435483870967742,0
78,2,0,0,2,0,0.0,1.0,0.5692307692307692,0.0,1,1,0,3,1,15,5,0,0,37,24120,0,37,0,2,4,0,0,0,0,0,0,455.3333333333333,982.6666666666666,1438.0,75.4,107.9,183.3,44.646153846153844,374.81538461538463,419.46153846153845,3.3846153846153846,1.3692307692307693,0,1.4307692307692308,0
79,0,0,0,2,0,0.0,1.0,0.15151515151515152,0.0,1,5,2,7,6,226,149,0,0,10,2764,0,10,0,3,6,14,0,0,0,0,0,455.3333333333333,982.6666666666666,1438.0,21.75,104.33333333333333,126.08333333333333,44.04545454545455,369.3636363636364,413.40909090909093,3.378787878787879,1.3636363636363635,0,1.4242424242424243,0
80,3,0,0,2,0,0.0,1.0,0.5671641791044776,0.0,1,3,0,2,3,4,11,0,1,38,24140,0,38,0,3,3,21,0,0,0,0,0,436.57142857142856,3514.8571428571427,3951.4285714285716,14.0,31.666666666666668,45.666666666666664,45.61194029850746,367.2238805970149,412.8358208955224,3.4328358208955225,1.3636363636363635,0,1.4242424242424243,0
81,4,0,0,2,0,0.0,1.0,0.5735294117647058,0.0,1,2,0,1,1,11,9,0,1,39,24155,0,39,0,2,4,0,0,0,0,0,0,436.57142857142856,3514.8571428571427,3951.4285714285716,13.7,28.9,42.6,45.10294117647059,361.88235294117646,406.9852941176471,3.411764705882353,1.3880597014925373,0,1.4179104477611941,0
82,3,0,0,2,0,0.0,1.0,0.5797101449275363,0.0,1,3,2,2,2,34,0,0,1,40,24175,0,40,6,3,4,0,0,0,0,0,0,436.57142857142856,3514.8571428571427,3951.4285714285716,13.272727272727273,27.272727272727273,40.54545454545455,44.57971014492754,356.7971014492754,401.3768115942029,3.3768115942028984,1.3970588235294117,0,1.411764705882353,0
83,1,0,0,2,0,0.0,1.0,0.5857142857142857,0.0,1,1,0,1,1,9,9,0,1,41,24209,0,41,0,2,4,0,0,0,0,0,0,436.57142857142856,3514.8571428571427,3951.4285714285716,76.64285714285714,178.07142857142858,254.71428571428572,43.94285714285714,352.1857142857143,396.12857142857143,3.357142857142857,1.4202898550724639,0,1.4057971014492754,0
84,1,0,0,2,0,0.0,1.0,0.5915492957746479,0.0,1,1,0,8,6,50,86,0,1,42,24227,0,42,0,2,2,10,0,0,0,0,0,436.57142857142856,3514.8571428571427,3951.4285714285716,72.13333333333334,166.8,238.93333333333334,43.45070422535211,347.3521126760563,390.80281690140845,3.323943661971831,1.4142857142857144,0,1.4,0
85,1,0,0,2,0,0.0,1.0,0.2222222222222222,0.0,1,2,0,1,2,2,2,0,0,16,321,0,16,0,3,12,45,0,0,0,0,0,436.57142857142856,3514.8571428571427,3951.4285714285716,26.94736842105263,1001.8421052631579,1028.7894736842106,44.041666666666664,343.22222222222223,387.2638888888889,3.388888888888889,1.4583333333333333,0,1.4444444444444444,0
86,3,0,0,2,0,0.0,1.0,0.2328767123287671,0.0,1,3,1,4,10,88,40,0,0,17,325,0,17,14,3,1,23,1,0,0,0,0,396.625,3089.25,3485.875,12.166666666666666,27.833333333333332,40.0,43.465753424657535,338.54794520547944,382.013698630137,3.356164383561644,1.4657534246575343,0,1.4383561643835616,0
87,3,0,0,2,0,0.0,1.0,0.581081081081081,0.0,1,2,0,2,1,21,52,0,1,43,24363,0,43,0,3,5,33,0,0,0,0,0,396.625,3089.25,3485.875,14.307692307692308,32.46153846153846,46.76923076923077,43.41891891891892,335.1621621621622,378.5810810810811,3.364864864864865,1.4657534246575343,0,1.4383561643835616,0
88,4,0,0,2,0,0.0,1.0,0.5866666666666667,0.0,1,2,0,1,2,105,215,0,0,44,24436,0,44,0,3,2,0,0,0,0,0,0,396.625,3089.25,3485.875,73.0,159.5,232.5,43.53333333333333,330.97333333333336,374.50666666666666,3.3466666666666667,1.4933333333333334,0,1.4266666666666667,0
89,3,0,0,2,0,0.0,1.0,0.5921052631578947,0.0,1,2,0,3,23,103,81,0,0,45,24756,0,45,0,3,2,22,0,0,0,0,0,396.625,3089.25,3485.875,81.3529411764706,156.2941176470588,237.64705882352942,45.78947368421053,328.0,373.7894736842105,3.3157894736842106,1.5,0,1.4210526315789473,0
91,2,0,0,2,0,0.0,1.0,0.5974025974025974,0.0,1,4,0,1,8,24,41,0,0,46,24940,0,46,0,3,9,0,0,0,0,0,0,396.625,3089.25,3485.875,25.7,951.85,977.55,46.246753246753244,325.0779220779221,371.3246753246753,3.311688311688312,1.5064935064935066,0,1.4155844155844155,0
92,1,0,0,2,0,0.0,1.0,0.14102564102564102,0.0,1,7,16,8,28,1003,234,0,1,11,3139,0,11,0,5,8,20,0,0,0,0,0,396.625,3089.25,3485.875,26.428571428571427,907.6666666666666,934.0952380952381,46.17948717948718,321.21794871794873,367.3974358974359,3.282051282051282,1.5064935064935066,0,1.4155844155844155,0
93,2,0,0,2,0,0.0,0.9787234042553191,0.5949367088607594,0.0,1,3,0,1,1,1,2,0,2,47,25005,0,46,0,4,3,5,0,0,0,0,0,396.625,3089.25,3485.875,35.86363636363637,912.0,947.8636363636364,48.55696202531646,329.8481012658228,378.40506329113924,3.3417721518987342,1.5064935064935066,0,1.4155844155844155,0
94,4,0,0,2,0,0.0,1.0,0.6,0.0,1,2,0,1,4,59,2,0,1,48,25008,0,48,0,3,12,0,0,0,0,0,0,396.625,3089.25,3485.875,69.0,99.45454545454545,168.45454545454547,47.975,325.7375,373.7125,3.3125,1.5569620253164558,0,1.4050632911392404,0
95,3,0,0,2,0,0.0,1.0,0.2222222222222222,0.0,1,2,0,1,4,3,3,0,1,18,453,0,18,0,3,7,0,0,0,0,0,0,396.625,3089.25,3485.875,63.416666666666664,96.08333333333333,159.5,47.407407407407405,322.44444444444446,369.85185185185185,3.2839506172839505,1.5625,0,1.4,0
97,3,0,0,2,0,0.0,0.9473684210526315,0.23170731707317074,0.0,1,3,1,2,1,35,0,0,2,19,459,0,18,15,3,10,0,0,0,0,0,0,396.625,3089.25,3485.875,58.76923076923077,88.92307692307692,147.69230769230768,46.86585365853659,318.5487804878049,365.4146341463415,3.2560975609756095,1.5625,0,1.4,0
98,4,0,0,2,0,0.0,1.0,0.5903614457831325,0.0,1,2,0,3,5,68,56,0,2,49,25069,0,49,0,3,5,17,0,0,0,0,0,396.625,3089.25,3485.875,54.57142857142857,85.07142857142857,139.64285714285714,46.30120481927711,315.13253012048193,361.43373493975906,3.2409638554216866,1.5679012345679013,0,1.3950617283950617,0
